filename,text
public/en_01231.wav,the four of them managed on what husband and wife earned.
public/en_01232.wav,however they had to save a little too.
public/en_01233.wav,for the times when there wouldn't be any employment.
public/en_01234.wav,when jagua grew a little bigger.
public/en_01235.wav,it would be a big relief.
public/en_01236.wav,he could also be put to work.
public/en_01237.wav,how did previous die.
public/en_01238.wav,when he went to gather bullet shells.
public/en_01239.wav,one unexploded shell suddenly burst.
public/en_01240.wav,taking off his head and limbs.
public/en_01241.wav,mina was momentarily stunned by this casual revelation by jaguas mother.
public/en_01242.wav,a shudder passed through her body.
public/en_01243.wav,only a few days earlier she had read a report.
public/en_01244.wav,in madhya pradesh the police were given fire arm training.
public/en_01245.wav,some of the bullets used for this training didnt explode.
public/en_01246.wav,sometimes met with sudden death.
public/en_01247.wav,when the shells exploded in their faces suddenly.
public/en_01248.wav,so jagua had lost his real father.
public/en_01249.wav,the incidents that mina had read about in the newspapers.
public/en_01250.wav,mina couldn't while away all her hours in delhi.
public/en_01251.wav,simply by surveying jaguas family.
public/en_01252.wav,she didnt really see them for more than ten to fifteen minutes a day.
public/en_01253.wav,some days she spent roaming around the streets of delhi.
public/en_01254.wav,initially she couldnt travel alone.
public/en_01255.wav,although the mother cleaned up from time to time.
public/en_01256.wav,in the arid climate of delhi people.
public/en_01257.wav,normally didn't have a problem of running noses.
public/en_01258.wav,an unending stream of mucus issued from jaguas nose.
public/en_01259.wav,he wiped the mucus on the acks.
public/en_01260.wav,hanging from their roof of plastic sheets.
public/en_01261.wav,aggravating the squalor of their hell.
public/en_01262.wav,a lot of dirty refuse was scattered around the jhuggi.
public/en_01263.wav,servant of a new neighbourer also dumb garbage.
public/en_01264.wav,taking advantage of the unoccupied open spaces.
public/en_01265.wav,even the ownerless mongrel dogs capitalized on the situation.
public/en_01266.wav,leaving their excrement on this nomansland.
public/en_01267.wav,the vegetable vendors also threw away their withered.
public/en_01268.wav,rotten vegetables when they reached this spot.
public/en_01269.wav,however jaguas family didn't impose upon mina.
public/en_01270.wav,in any way daily announcing their filthy.
public/en_01271.wav,dirt poor existence in front of her eyes.
public/en_01272.wav,jagua occasionally came and hanging on the iron gate.
public/en_01273.wav,stared at mina reading a book or sewing on the verandah.
public/en_01274.wav,at times like these mina felt a slighty pity for him.
public/en_01275.wav,she went inside to get a biscuit for him.
public/en_01276.wav,one day as mina was giving jagua his biscuit.
public/en_01277.wav,jaguas mother also came and clutching the iron gate.
public/en_01278.wav,she asked mina with a smile about the state from which she came.
public/en_01279.wav,after mina satisfied her curiosity.
public/en_01280.wav,she asked the woman about the state from which she came.
public/en_01281.wav,apparently they were from madhya pradesh.
public/en_01282.wav,after her husband died.
public/en_01283.wav,she also came to delhi with her two children.
public/en_01284.wav,hoping to eke out a livelihood here.
public/en_01285.wav,however apart from gaining means to a.
public/en_01286.wav,she also a gained a husband.
public/en_01287.wav,the baby at her lap was a gift from this second man in her life.
public/en_01288.wav,if rajib didn't find some time for her.
public/en_01289.wav,there was no way she could go out.
public/en_01290.wav,but she had become familiar with my routes and streets now.
public/en_01291.wav,felt no apprehension about riding in buses alone.
public/en_01292.wav,what could she do apart from roaming around.
public/en_01293.wav,rajib went out early in the morning.
public/en_01294.wav,he came back around seven in the evening or even later.
public/en_01295.wav,he didnt always find a bus waiting conveniently for him.
public/en_01296.wav,it was a great distance that he had to travel.
public/en_01297.wav,the super market was near rajibs office.
public/en_01298.wav,sometimes he was late because he dropped.
public/en_01299.wav,in there he do some shopping for the home.
public/en_01300.wav,because all of these reasons.
public/en_01301.wav,it was only rarely rajib could give his wife some company.
public/en_01302.wav,therefore mina rode delhis buses in an almost aimless manner.
public/en_01303.wav,the buses hurtled along very rapidly.
public/en_01304.wav,the bus stops were well shaded by trees and very comfortable.
public/en_01305.wav,sometimes the bus travelled a long way.
public/en_01306.wav,road was lined by trees and forests and parks on both sides.
public/en_01307.wav,all told mina really enjoyed riding aboard delhis buses.
public/en_01308.wav,moreover now it was the middle of march.
public/en_01309.wav,and it was spring in delhi.
public/en_01310.wav,it was not just the pleasant weather.
public/en_01311.wav,which made travelling a joy.
public/en_01312.wav,the flowers that had burst resplendently into bloom.
public/en_01313.wav,everywhere in the city were a sight for sore eyes.
public/en_01314.wav,they animated peoples hearts.
public/en_01315.wav,it was not only in the parks.
public/en_01316.wav,one could see a carnival of flowers.
public/en_01317.wav,the hillock which was the circle.
public/en_01318.wav,which the radial roads led off.
public/en_01319.wav,it was also transformed into a carpet.
public/en_01320.wav,full of colourful flowers by the concerned authorities.
public/en_01321.wav,mina gazed at the splendid display of flowers with rapt.
public/en_01322.wav,admiring eyes and hummed silently to herself.
public/en_01323.wav,because beauty chants a prayer for blooming the whole night.
public/en_01324.wav,the morning is shocked with flowers and flowers.
public/en_01325.wav,really delhis spring intoxicated mina.
public/en_01326.wav,the columnists who wrote the city diaries.
public/en_01327.wav,that appeared in delhis newspapers.
public/en_01328.wav,these were also estatic in their descriptions.
public/en_01329.wav,the spring and of the riot of flowers.
public/en_01330.wav,mina wondered whether these journalists could identify the flowers.
public/en_01331.wav,they named poppy pansy hollyhock carnation ornflower.
public/en_01332.wav,may be they could.
public/en_01333.wav,otherwise how could they compare a pansy to karl marxs head.
public/en_01334.wav,mina started describing these flowers after rajib returned home.
public/en_01335.wav,he released a mock sign.
public/en_01336.wav,my spring disappears into my office files.
public/en_01337.wav,while you enjoy your spring among colourful flowers.
public/en_01338.wav,what a difference of fortune.
public/en_01339.wav,between two creatures living in the same house.
public/en_01340.wav,when mina heard rajib say things like this.
public/en_01341.wav,somehow strayed into her head.
public/en_01342.wav,jaguas familys spring was spent in a far rose manner.
public/en_01343.wav,because it was spent among bricks sand and cement.
public/en_01344.wav,for the last two days jagua hadn't accompanied.
public/en_01345.wav,his parents to the worksite.
public/en_01346.wav,he entire lay upine inside their cave of a shanty.
public/en_01347.wav,sat among the rubbish in front of their home.
public/en_01348.wav,with a forlorn look on his face.
public/en_01349.wav,he said that he had fever thats why he had to stay at home.
public/en_01350.wav,mina realized that jagua was indeed not well.
public/en_01351.wav,he had not promptly and greedily bitten the biscuit given to him.
public/hi_00000.wav,"prasidda kabira adhyeta, purushottama agravala ka yaha shodha alekha, usa ramanamda ki khoja karata hai"
public/hi_00001.wav,"kintu adhunika pamditya, na sirfa eka brahmana ramanamda ke, eka julahe kabira ka guru hone se, balki donom ke samakalina hone se bhi, inakara karata hai"
public/hi_00002.wav,"usa para, ina chara kaviyom ka gahara asara hai"
public/hi_00003.wav,ise kai bara mamchita bhi kiya gaya hai
public/hi_00004.wav,"yaha.n prastuta hai, hindi kavi kathakara, teji grovara ke amgrezi ke marfata kie gae anuvada ke, kucha amsha"
public/hi_00005.wav,"mula se, amgrezi mem lane ka kama, mina kamdasami ne kiya hai, aura amgrezi se hindi anuvada, giriraja kiradu ne"
public/hi_00006.wav,"dusari tarafa, sakshatkara mem ve sumdara ke viruddha, apani rananiti ke bare mem bata karate haim"
public/hi_00007.wav,"ustada bismillaha khana, bharatiya samgita hi nahim, samuche kala samsara mem, eka vilakshana upasthiti rahe"
public/hi_00008.wav,"apane vyaktitva aura vada, donom se, ve shastriya samgita mem eka nae taipa the"
public/hi_00009.wav,"una para do hindi kaviyom ka gadya, isa fichara mem shamila hai"
public/hi_00010.wav,"yatindra mishra ka sura ki baradari, isa nama se, pemgvina yatra se shighra prakashya pustaka se liya gaya hai, jo unaki kala, sthaniya parampara, unake vyaktitva ko, eka satha pa.dhati haim"
public/hi_00011.wav,"ustada ko tribyuta ki taraha likha gaya vyomesha shukla ka gadya, unaki kala ko, samskrritika rajaniti ke, pratirodha ke, samketom ki taraha dekhata hai"
public/hi_00012.wav,"isa amka se hama, eka naya khamda, una kala rupom para arambha kara rahe haim, jinhem loka priya ya paॉpulara kaha jata hai"
public/hi_00013.wav,"basa itana pata hai ki usa zamane mem, eshiya yuropa afrika, aura shayada amerika mahadvipa bhi, apasa mem ju.de hue the"
public/hi_00014.wav,"yuropa ka baya.n hissa afrika ke dahine mem, aura astreliya ka upari pashchimi kinara, aja ke tamilanadu ke bagala mem tha"
public/hi_00015.wav,"matalaba ki, yu ena o jo sapana hamare bhavishya ke lie dekhata hai, vo hamare itihasa mem, pahale hi pura ho chuka hai"
public/hi_00016.wav,"matalaba ki, bhasha eka ekshana nahim, prakrriti ko dekhakara diya gaya hamara riekshana matra hai"
public/hi_00017.wav,"suraja ko dekhakara, hara prajati ke manushya ke mu.nha se, ra hi nikala"
public/hi_00018.wav,"isalie, misra mem bhi surya bhagavana, ra haim, aura simdhu ke isa para bhi, suryavamshi bhagavana ka nama, rama hai"
public/hi_00019.wav,"usamem kaha gaya hai, ki eka zamana tha, jaba puri duniya babilu nama ke eka shahara mem basati thi, aura eka hi bhasha bolati thi"
public/hi_00020.wav,"usa shahara ke logom ne, eka bara, eka ba.di si minara banane ki koshisha ki, itani u.nchi, ki jisa pe cha.dha ke imsana bhagavana ke pasa pahu.ncha jae"
public/hi_00021.wav,"usake dosta, premikae.n, aura rishtedara, use isi nama se bulate the, aura vo bhi, aksara samajha jata tha, ki kvaim usi ko sambodhita hai"
public/hi_00022.wav,"kvaim ki umra takaribana atharaha sala rahi hogi, yani ki, vo navakishora tha, aja ka tinejara"
public/hi_00023.wav,"shikara karana anivarya tha, lekina isa mamale me, kvaim thoda kamazora tha"
public/hi_00024.wav,use jamgali jana varom se dara lagata tha
public/hi_00025.wav,"matalaba ki, kvaim sirfa machaliya.n pakada kara, bahuta dina chaina se nahim raha sakata tha"
public/hi_00026.wav,"usake amdara, jane kaha.n se, eka ajiba sa gussa panapane laga tha"
public/hi_00027.wav,"kabile mem bhi jhaga.de ba.dhane lage, aura kvaim ke muka samarthaka, yani ki kabile ke ba.de loga bhi, aba dhire dhire, usase katane lage"
public/hi_00028.wav,"vo rata ko dera taka jagata, jha.diyom ki avaza mem nae nae svara sunata, aura unhem jo.dakara, kucha banane ki koshisha karata"
public/hi_00029.wav,"para jha.diyom se ai eka avaza dubara nahim ati, hara bara, nai taraha ka svara nikalata, aura kvaim, unhem yada karate karate, jo.date jo.date, pareshana ho jata"
public/hi_00030.wav,"jina dinom barisha hoti, kvaim ki ye ulajhana, aura baढ़ jati"
public/hi_00031.wav,"isalie aba vo, dina bhara avazem ikaththi karata phirata"
public/hi_00032.wav,"jaha.n bhi koi nai dhvani sunata, turamta use doharata"
public/hi_00033.wav,"nadi kinare, do kale gola patthara the, jo eka dusare se raga.dakara, vahi avaza de rahe the"
public/hi_00034.wav,"kvaim ba.di dera taka vaha.n baitha, unako raga.data raha, usake samane eka khazana khula gaya tha"
public/hi_00035.wav,"pattharom mem vo avazem kaida thim, jinhem vo duniya bhara mem dhu.ndhata phirata tha"
public/hi_00036.wav,"aba kvaim ka dina, do hissom mem ba.nta gaya"
public/hi_00037.wav,"isake bada, vo aja ki avaza vale pattharom ko, alaga alaga guchchom mem ba.ndhata, aura unhem apane ka.ndhe para, lataka leta"
public/hi_00038.wav,"kai dina to aisa hota, ki shama ko, kabile ki ora lautate vaqta, usake pasa, pattharom ke pachasa se zyada samuha hote"
public/hi_00039.wav,"kucha logom ko to dara tha, ki kvaim kisi kale devata ki aradhana karata hai"
public/hi_00040.wav,"isa bicha, kvaim ne apane kabile valom ke satha, khana bilkula hi bamda kara diya"
public/hi_00041.wav,"aba vo kachchi machali, aura phalom para hi zimda rahata"
public/hi_00042.wav,"mahine bitate gae, aura kvaim ka pattharom vala khazana, ba.da hota gaya"
public/hi_00043.wav,"khu.n bedhamga se unhem bajata, aura ajiba si avaza sunakara, khuba ha.nsata"
public/hi_00044.wav,"kabhi kabhi kvaim gusse mem patthara uthakara, phemka bhi deta"
public/hi_00045.wav,"aise hi eka jhaga.de mem, eka dina, kvaim ne khu.n ko mara dala"
public/hi_00046.wav,"gusse mem akara, usane zora zora se chillana shuru kara diya"
public/hi_00047.wav,"khu.n ka gussa, abhi bhi hara tha, aura vo phira se, kvaim pe hi jhapata pa.da"
public/hi_00048.wav,"lekina isa bara, kvaim ke hatha mem, vo barisha vale patthara the, kale gola patthara, jo tapa tapa karate the"
public/hi_00049.wav,"khu.n ke nazadika ate hi, ye puri takata se, usake mathe para ja pa.de"
public/hi_00050.wav,"shayada eka hi vara mem, khu.n amdha ho gaya"
public/hi_00051.wav,"usake bada, kvaim ne nukile patthara utha kara, khu.n ki eka eka nasa kata dali"
public/hi_00052.wav,"tina kabilevale bicha mem ae, lekina vo bhi mare gae"
public/hi_00053.wav,subaha hote hote pura kabila khali ho gaya
public/hi_00054.wav,"mana liya gaya, ki kvaim sachamucha rata ki hi aradhana karata haim"
public/hi_00055.wav,"usake amdara, koi kali shakti a gai, jo pure kabile ko khane pe amada thi"
public/hi_00056.wav,"jina pattharom pe khuna laga gaya tha, unhem vo dainyuba mem dho laya"
public/hi_00057.wav,"kabile mem aba ajiba si shamti thi, sirfa kvaim, aura usake patthara hi bolate the"
public/hi_00058.wav,para use aise hi achcha lagata tha
public/hi_00059.wav,"unhomne apani raga adayagi mem, jisa eka chiza para sarvadhika mehanata ki hai, vo unaka mim.da ka kama hai"
public/hi_00060.wav,"prasiddha samgita vidvana, chetana karanani likhate haim, bismilla khana ki kala ki sabase ba.di khubi ye hai ki, unake dhvani vinyasa ki shuddhata, uttejana jagati hai"
public/hi_00061.wav,unaki samgitika pratibha apratima hai
public/hi_00062.wav,"ve raga ka vistara karane, usaki saramchana ke byaurom ko ubharane mem, hamesha behada sadhe hue aura jagaruka rahe haim"
public/hi_00063.wav,"bismilla khana ki mim.da, jo unaki vadana kala ka sabase sashakta paksha bana gayi hai, dekhane layaka hai"
public/hi_00064.wav,"vadana ke samaya, mim.da lete vakta, ve surom mem jo mo.da ghumava aura daiviya sparsha mahasusa karate haim, vo sunane vale ko, apurva anubhava deta hai"
public/hi_00065.wav,"lagata hai ki bismilla khana, mim.da lete vakta, shahanai nahim baja rahe, balki sharira ke kisi ghava para, marahama kara rahe haim"
public/hi_00066.wav,"shahanai mem mim.da bharane ki yaha divyata, unaki kala yatra ka sabase pramukha bindu bana gayi hai"
public/hi_00067.wav,"shahanai mem mim.da ke kama para, chetana karanani ki yaha bata, bismilla khana ke usa ghanaghora riyaza ki ora ishara karati hai"
public/hi_00068.wav,"yadi eka sura ka koi kana, sahi paka.da mem a gaya, to samajho ki sara samgita, tumhari phu.nka mem utara ayega"
public/hi_00069.wav,"sa aura re ka pharka karane ki tamiza, unhem mim.da ko baratane ke vya karana ke sandarbha mem hi, bachapana se sikhayi gayi thi"
public/hi_00070.wav,"samgita ke vya karana ka anushasana mila hua hai, aura puraba ki loka laya va desi dhunem, shahanai ke pyale mem akara thahara gayi haim"
public/hi_00071.wav,"vo isi bata ki ora bara bara ishara karati haim, ki samgita ke mim.da, va tana ki taraha hi, unake jivana mem kala aura rasa, eka sura se dusare sura taka, bina tute hue pahu.nche haim"
public/hi_00072.wav,"ve eka sadharana insana haim, jinake bhitara, apako anayasa hi, sahaja manaviyata ke darshana hote haim"
public/hi_00073.wav,ye khana sahaba koi dusare haim
public/hi_00074.wav,"unase milana, momina ke usa shera se milana hai, jaha.n ve yaha darja karate haim, tuma mere pasa hote ho, jaba koi dusara nahim hota"
public/hi_00075.wav,"ye koi dusara na hone jaisa vyakti, eka ustada hai, jo prema mem pa.de huye haim"
public/hi_00076.wav,unhem kashi se be panaha muhabbata hai
public/hi_00077.wav,"vo shahanai ko, apani prastuti ka eka vadya yantra nahim manate, balki, use sakhi, aura mahabuba kahate haim"
public/hi_00078.wav,"apani patni ke guzara jane ke bada se, unaki yaha mahabuba hi, unake sirahane bistara para, satha soti hai, aura apane premi ko do eka kshana, khuda ki khushi batorane ka, bahana deti hai"
public/hi_00079.wav,"ve aja bhi, bachapana mem kachau.di khilane vali kulasuma ko, puri vyagrata se yada karate haim"
public/hi_00080.wav,"apane ba.de bhai, shamsuddina ka jaba bhi zikra karate haim, bhitara ke jazbata, donom a.nkhom ki korom mem, pani banakara, thahara jata hai"
public/hi_00081.wav,"ha.daha saraya se alaga, ve kahim jana nahim chahate, phira vo lahaura ho, ya landana, koi farka nahim pa.data"
public/hi_00082.wav,"apane bhare pure kunabe ke satha rahana, aura pa.nchom vakta ki namaza mem samgita ki shuddhata ko mila dena, unhem bakhubi ata hai"
public/hi_00083.wav,gamga ke pani ke liye unaki shraddha dekhate banati hai
public/hi_00084.wav,"desha mem, jaba bhi koi fasada hota hai, to hara eka se ustada kahane lagate haim, ki bhaiya, gamga ke pani ko chu lo, aura surile bana jao, phira la.da nahim paoge"
public/hi_00085.wav,"ve prema ko itane nazadika se mahasusa karate haim, ki prema ka vitana rachane vale ragom ke piche pagalaye se ghumate haim"
public/hi_00086.wav,"apane kamare mem jaba baithate haim, taba upara asamana ki ora takana, unaki fitarata mem shamila hai"
public/hi_00087.wav,"lagata hai unaki shahanai ke sata surom ne hi, upara sata asamana racha hai"
public/hi_00088.wav,"khuda aura sura, samgita aura azana, jaise unake sharira ka pani, aura ruha hai"
public/hi_00089.wav,"unaka pura sharira, aura vyaktitva hi, jaise laya ka bagicha hai, jise unhomne dherom gharanom se, achche achche phula to.dakara, sajaya hua hai"
public/hi_00090.wav,"isa bagiche mem, apa shuru se anta taka ghuma aiye, to duniya bhara ki sundara chizom ke satha, eka ananyata mahasusa karemgem"
public/hi_00091.wav,"kula milakara kissa kotaha ye, ki bismilla khana, sirfa eka kalakara nahim haim, vo manaviya garima ki sabase saralatama abhi vyakti haim"
public/hi_00092.wav,"unake satha hone mem, hamem apane ko tho.da ba.da karane mem, madada milati hai"
public/hi_00093.wav,adha ga.nva upanyasa ki pahali pamkti hai
public/hi_00094.wav,"gazipura ke purane tele mem, aba eka skula hai, jaham gamga ki laharom ki avaza to ati hai, lekina, itihasa ke gunagunane, ya thamdi samsem, lene ki avaza, nahim ati"
public/hi_00095.wav,"ajiba si pamkti nahim hai, gamga ki laharem, jitani murta aura yathartha haim, itihasa utana hi amurta"
public/hi_00096.wav,"gamga ki laharom ka, kya koi itihasa nahim, bilashaka hai, rahi masuma raza, tisari hi pamkti mem bata dete haim"
public/hi_00097.wav,gamdale pani ki ina mahana dharaom ko na jane kitani kahaniya.n yada homgi
public/hi_00098.wav,"islama aura anya kisi bhi dharmika asmita ke samdarbha mem, yaha dekha ja sakata hai ki, ve ilakai adhara para badalati rahati haim, aura dusare, unake bhitara ke kai dvamda, dekhe ja sakate haim"
public/hi_00099.wav,"rashtravada samudayika pahachana ki talasha mem, asani se dharma ki ora mu.data hai"
public/hi_00100.wav,"rahi masuma raza, usa samskrritika pahachana ko talashane ka prayasa karate haim, jo zamina se upaji hai, dharma se nahim"
public/hi_00101.wav,"laumda thitholi aura ha.nsi kara raha tha, to funnana miya.n ne uthakara eka aisa tamacha mara, ki ustada ji ke bayem ki gamaka daba gai"
public/hi_00102.wav,mahafila mem sannata cha gaya
public/hi_00103.wav,"taba funnana miya.n, shamti se kahate haim, vo galiba ki gazala ga rahi thi"
public/hi_00104.wav,"isake bada, khana sahaba ko lakha samajhaya jata hai, ki funnana miya.n ka thappada, usa laumde ke mu.nha para nahim pada tha"
public/hi_00105.wav,"shayada use gamdhi ji se adhika, isa topi ki zarurata thi, jisaki vajaha se sarakari loga, usase darane lage the"
public/hi_00106.wav,"vo koi kama nahim karata tha, aura arama se tha"
public/hi_00107.wav,"pahale vo dina rata kama kiya karata tha, aura bearama tha"
public/hi_00108.wav,aba vo eka lidara tha
public/hi_00109.wav,"gamgauli mem to, kabhi koi amgreja dekha nahim gaya"
public/hi_00110.wav,"vaha.n jaba rashtravadi andolana ki lehara ai, to loga, azadi ke kayala se nahim, apane apane, aura bahuta vajiba karanom se, usase ju.de"
public/hi_00111.wav,"bharata chodo andolana ke asapasa, bhi.da, thane ko ghera leti hai"
public/hi_00112.wav,"isa majame mem, aise loga kama the, jinhem hindustana cho.da do ke nare ki khabara rahi ho"
public/hi_00113.wav,"unamem aise loga bhi nahim the, jinhem azadi ka mahafuma pata ho"
public/hi_00114.wav,"godana, chattisa mem aya tha, lekina chumki rayasahaba kamgresa ki membari mem, jela bhi ho ae the"
public/hi_00115.wav,"isalie saimtalisa ke bada bhi unaki riyasata, badale rupa mem chalati rahi hogi, aisa hama mana sakatem haim"
public/hi_00116.wav,"funnana miya.n ise jhela nahim pate, aura bicha takarira mem kha.de ho jate haim"
public/hi_00117.wav,"unaki vo gu.njati avaza, isa upanyasa se bahara nikalakara ati hai"
public/hi_00118.wav,"funnana miya.n ka la.daka, bahaduri se, la.date la.date hue, kama a gaya, to isamem kauna si tajjuba ki bata hai"
public/hi_00119.wav,"gulazara ki smrriti damsha ki yaha kavitae.n, da rasala, unaki bhasha mem, bharosa karane ki vajaha se hi, likhi gayi haim"
public/hi_00120.wav,"ve chahate to, asani se, dherom kavitaom ko, kisi filma ki patakatha ki shakla dekara, chitrita kara sakate the"
public/hi_00121.wav,"isa bata se gulazara ka kahanikara bhi, gaharai se bhiga hua hai"
public/hi_00122.wav,"unaki gazalem bhi, isa bata se achuti nahim haim"
public/hi_00123.wav,"kucha gazalom ki pamktiya.n, isi sandarbha mem dhyana dene yogya haim"
public/hi_00124.wav,"ve apane arambhika jivana ki, nitanta sahaja aura atmiya chizom ko, shayari ke parivara ka sadasya banate haim"
public/hi_00125.wav,"ye saba milakara, gulazara ki kavita aura shayari ka anandaloka, gaढ़ti haim"
public/hi_00126.wav,"ina bimbom ke dvara, ve behada mamuli si lagati bata mem bhi, jivana ka eka ba.da fala safa darja karate haim"
public/hi_00127.wav,"isa artha mem, ve hindi aura urdu ki milanabhumi para kha.de hue, akele aise lokadharmi shayara haim"
public/hi_00128.wav,"eka anuthe dhamga ki rumaniyata aura beganepana ke mishrana ke bavajuda, gulazara ki kavitae.n, sadharana adami ke samvada mem, apani pahachana dhu.nढ़ti haim"
public/hi_00129.wav,"eka hada taka, hama yaha asani se kaha sakate haim ki, nihayata sadharana jivana jine vale samaja ki chaukhata para jakara, gulazara ki kavita, apana shikhara pati hai"
public/hi_00130.wav,"ye apanatva aura utkarsha, gulazara ki puri zidagi, aura unake aneka anya karyom mem, asani se lakshita ho ja sakati hai"
public/hi_00131.wav,"ye sare tathya milakara gulazara ki kavita ka, aisa karishmai sthapatya rachate haim, jisaka koi dusara vikalpa, jaldi dhu.nढ़e nahim milara"
public/hi_00132.wav,"to kabhi banarasa mem gamga ki ghata para, kabiri thatha oढ़e hue, nazara ati hai"
public/hi_00133.wav,"kabhi ye nazmem, sufi kaviyom ki biradari mem, baithe hue, udasi ka ramga, dhu.ndhati haim"
public/hi_00134.wav,"gulazara ki kavita ki kai paratem haim, aura una paratom ke bicha mem, jivana aura usaki visamgatiyom ki anaginata ramgate haim"
public/hi_00135.wav,"hama ina nazmom ki paratom ko eka eka kara, alaga karate chalate haim"
public/hi_00136.wav,"isa shayara ka apana fala safa, puri rumaniyata, aura jazbata ke satha khilata jata hai"
public/hi_00137.wav,"anaginata nazmom, kavitaom, aura gazalom ki duniya hai gulazara ke yaha.n, jo apana sufiyana ramga liye hue, shayara ka jivana darshana, vyakta karati haim"
public/hi_00138.wav,"isa abhivyakti mem, jaha.n eka ora hamem kavi ke antarmana ki mahina bunavata ki janakari milati hai"
public/hi_00139.wav,"vaham, dusari ora sufiyana ramgata liye hue, lagabhaga nirguna kaviyom ki boli bani ke kariba pahu.nchane vali unaki avaza, ya kavita ka sthayi phakka.da svabhava, hamem ekabaragi, udasi mem tabdila hota hua nazara ata hai"
public/hi_00140.wav,"ina nazmom ki sabase ba.di takata banakara, hamare samane ata hai"
public/hi_00141.wav,"zahira hai, isa taraha ki kavita mem, dukha aura udasi, usa taraha se apana ashraya pate haim"
public/hi_00142.wav,"jisa taraha, nirguna padom aura sufiyana kalamom mem, prema va atmiya kshana, pi.da ka rupa dharakara, apani paribhasha gaढ़te haim"
public/hi_00143.wav,"yaha akarana nahim hai, ki gulazara ke lie filma gita bhi, isi karana apana samvedatmaka utkarsha, gahari marmikata mem pate haim"
public/hi_00144.wav,"eka do gitom ke udaharana se yaha marmikata, samajhi ja sakati hai"
public/hi_00145.wav,"eka hada taka, kavya ruढ़i ki taraha, jisa sahityashastra mem, hama motifa ke taura para janate haim"
public/hi_00146.wav,vaha cha.nda ki upasthiti hai
public/hi_00147.wav,"vo akele mem hi kabhi pura ka pura drrishya banata hai, ya kisi nazma mem, apane pravesha ke satha, sari drrishyavali ko eka vishishta kisma ka, gulazarataipa bana deta hai"
public/hi_00148.wav,"eka taraha se cha.nda, unaka sarvapriya pratyaya hai, jisa para, ve apane se bhi zyada bharosa karate haim"
public/hi_00149.wav,"isa bimba ko lekara, unaka agraha itana gaढ़a aura mukhara hai ki, ekaka, yaha vishvasa karana mushkila ho jata hai ki, baki ke anya sare prakrritika bimba, unake shayara ke lie, kucha kama mahattva ke haim"
public/hi_00150.wav,"hala.nki ye gulazara hi haim, jinake yaha.n sarvadhika prakrritika pratikom ki bharamara rahi hai"
public/hi_00151.wav,"phira vo suraja, tare, paha.da, barisha, patajha.da, dina rata, shama, nadi, barfa, samudra, dhumdha, hava, kucha bhi ho sakati hai"
public/hi_00152.wav,"magara, cha.nda shayada akela hi aisa, vazani va arthavana pratika hai jo, unake sahitya ke, rasayana ko, aura gaढ़a banata hai"
public/hi_00153.wav,"apa unaki gazalem lem, ya koi kavita, kisi gita ko tatolem, ya triveniyom ki choti choti sarthaka upasthitiya.n, sabhi jagaha, chandrama para astha, gaharayi hi hai"
public/hi_00154.wav,"gulazara ka bukhara ki hada taka pahu.ncha hua yaha cha.nda prema, unake filmi gitom mem bhi, kucha bahuta naye dhamga ke drrishya le aya hai"
public/hi_00155.wav,"jaise bimba aura pratikom, khasakara, prakrritika rupakom se sadrrishya rachane mem, maharata paye hue gulazara ke yaha.n, eka ajiba bata"
public/hi_00156.wav,"eka tarike se, ruढ़igata arthom mem, gulazara aise kshana, urdu shayari ki usi parampara ka anugamana karate, nazara ate haim"
public/hi_00157.wav,"hazara salom se, anaginata nazmem, apane darda va ta.dapa ko tafasila se baya.n karane mem, likhi gayi haim"
public/hi_00158.wav,"zahira hai, udasi ka ye alama, kavita mem aishvarya, aura chakachaumdha rachane ki jagaha, samvedana aura karuna se, dhara paida karata hai"
public/hi_00159.wav,"gulazara ke rachana karma mem, visheshakara unaki kavita aura gazalom ke sandarbha mem, prema bahuta garima ke satha pratishthita hua hai"
public/hi_00160.wav,"unake svabhava mem jo eka ajiba sa beganapana hai, samkocha ka thahara hua sa parda hai"
public/hi_00161.wav,"ye janana dilachaspa hai, ki sufi kavita va sufi samgita mem bhi, prema ki upasthiti, lagabhaga eka satya ke rupa mem ujagara hoti rahi hai"
public/hi_00162.wav,"phira bata jaba gulazara ki ho rahi ho, jo svayam apani abhivyakti ki sahaja chayae.n, baba farida, kutuba kulishaha, shamsa tabarezi, evam nanaka mem dhu.ndhate hom"
public/hi_00163.wav,"khuda ki likhi nazamom mem prema ka itana ba.da vitana rachate haim, jo anyatra mushkila se milata hai"
public/hi_00164.wav,"prema mem usa anasuni avaza ko, jo bolana nahim janati, gulazara bakhubi suna paye haim"
public/hi_00165.wav,"ye unake kiradara ki sabase ba.di kaifiyata hai, ki ve prema mem, ina alakshita antaralom ko, ba.di shiddata se pahachanate haim"
public/hi_00166.wav,"varishtha lekhika, amrrita pritama ne unake isi paksha ko, bahuta sundara dhamga se paka.da, aura kaha hai"
public/hi_00167.wav,"gulazara eka bahuta pyare shayara haim, jo aksharom ke antarala mem basi hui kamoshi ki azamata ko janate haim"
public/hi_00168.wav,"eka aisi kamoshi, jo aksharom ko pakara bhi, bolana nahim janati"
public/hi_00169.wav,"isi kamoshi ko sadhane ke jatana mem, umra bhara lage rahe gulazara, shayada inhim vajahom se, prema ki sthapana mem, una andhere dayarom ki ora bhi chale gaye haim"
